3.072833353143984980e-01 3.472329060146175372e-01 3.913863721004167129e-01 4.398317617868868767e-01 4.924625518973438920e-01 5.489054180765606805e-01 6.084508143497132648e-01 6.699980833831155058e-01 7.320296141732258732e-01 7.926295548749380249e-01 8.495602124542362965e-01 9.004022396619726365e-01 9.427528499357987757e-01 9.744613906780177359e-01 9.938676023405064175e-01 1.000000000000000000e+00 9.926943929512619391e-01 9.726067255751839058e-01 9.411168201179662685e-01 9.001433554467058729e-01 8.519080348911942657e-01 7.986935061738482666e-01 7.426346766943480171e-01 6.855699340289364008e-01 6.289625081447057786e-01
2.938197080389006732e-01 3.373786735590877939e-01 3.854258087051499748e-01 4.377961681302515173e-01 4.940985534284562664e-01 5.536719775609526550e-01 6.155521476466162545e-01 6.784560184765711099e-01 7.407929266674743163e-01 8.007097073310759372e-01 8.561740021915726917e-01 9.050945623626427405e-01 9.454702959704461840e-01 9.755525217781420011e-01 9.939994145272603721e-01 1.000000000000000000e+00 9.933484042797449121e-01 9.744569460911977066e-01 9.443071110171689098e-01 9.043477126494456897e-01 8.563571713117082984e-01 8.022904499690420854e-01 7.441306678720749357e-01 6.837616028405707480e-01 6.228715039652857888e-01
3.155854156340037187e-01 3.384158000534913113e-01 3.616214821144715930e-01 3.853849559735038621e-01 4.099595016374566470e-01 4.356543783158447480e-01 4.628131118047364434e-01 4.917850472515291615e-01 5.228906121815817265e-01 5.563812935322680620e-01 5.923961576143651486e-01 6.309177190074246599e-01 6.717309211708042405e-01 7.143897354453252468e-01 7.581962293278241560e-01 8.021967408269995436e-01 8.451989239132730036e-01 8.858118945114370479e-01 9.225096083692838622e-01 9.537151287841710845e-01 9.779008294449295091e-01 9.936970915757408207e-01 1.000000000000000000e+00 9.960672653198606730e-01 9.815914475304938769e-01
3.180933494170997133e-01 3.382960998689905630e-01 3.583252530664010616e-01 3.783888581651564942e-01 3.987973878136520933e-01 4.199516346596350869e-01 4.423219073560158421e-01 4.664181596347765080e-01 4.927510793418106161e-01 5.217849403731469327e-01 5.538841137357896072e-01 5.892563755025290728e-01 6.278973388402093736e-01 6.695412983892959913e-01 7.136243669770790943e-01 7.592658783492480801e-01 8.052734894978389457e-01 8.501761097260429612e-01 8.922866230529711284e-01 9.297933732009830976e-01 9.608757373609376762e-01 9.838352474615094101e-01 9.972302717410083117e-01 1.000000000000000000e+00 9.915630394477773502e-01
