1.654956211045944051e-02 4.846733702954816522e-03 2.023452134731613603e-02 8.679026698514965554e-01 8.657493294538941286e-02 1.490102224504679498e+02
1.536389728142932868e-03 1.534771648248654287e-02 1.287951576900475126e-01 5.611075581460424067e-01 2.644479491335297028e-01 5.570679332052482096e+02
8.612561912243062168e-02 8.703058383645334573e-02 5.543357077141918693e-02 7.057621963689808542e-02 2.475760869708857892e-01 2.018038806511792131e+02
1.022188374822832896e-01 1.026543629833512050e-01 3.652042685396305471e-02 3.447789529790319663e-02 2.011325056360551977e-01 2.053882116129783242e+02
