4.999750583455683994e+01 4.999613452801004598e+01 4.999400376600994633e+01 4.999068641191728801e+01 4.998550890799997148e+01 4.997740763618612192e+01 4.996471540453087101e+01 4.994489446951514822e+01 4.991437393388480359e+01 4.986900932820145016e+01 4.980609871276935507e+01 4.972810411021360011e+01 4.964481301417840342e+01 4.956918993618499059e+01 4.950971103521261796e+01 4.946754462490847715e+01 4.943944750273358579e+01 4.942128339605127962e+01 4.940967198867418375e+01 4.940226328364338571e+01 -6.786602250123811853e-02 -1.045193726222450742e-01 -1.605754015368866250e-01 -2.457587932794610963e-01 -3.739067998735402520e-01 -5.636266853078336636e-01 -8.373622713638464443e-01 -1.216084654305824131e+00 -1.704859448505649411e+00 -2.265625636768433537e+00 -2.787858114657128183e+00 -3.100513238613085143e+00 -3.068696691976230184e+00 -2.707261470741998632e+00 -2.167046761604662475e+00 -1.613113093615317295e+00 -1.142327717260246844e+00 -7.828882455456326328e-01 -5.253786810367511162e-01 -3.478653367704270249e-01
4.999467805411778443e+01 4.999175224662992889e+01 4.998720637681326906e+01 4.998012966909612231e+01 4.996908635479111638e+01 4.995181006098630405e+01 4.992474971165123065e+01 4.988250153447754087e+01 4.981746127147435033e+01 4.972079436823134557e+01 4.958671209104507938e+01 4.942039466078556131e+01 4.924265145889355466e+01 4.908115512888464593e+01 4.895407443281675341e+01 4.886396885997833550e+01 4.880393387426708074e+01 4.876513164743754203e+01 4.874033376752576174e+01 4.872451505116492854e+01 -1.448254522355176821e-01 -2.230502926048061330e-01 -3.426936107646958440e-01 -5.245280702902037628e-01 -7.981307441517206946e-01 -1.203322550614641884e+00 -1.788253251253262954e+00 -2.598214467277761397e+00 -3.645031620539152417e+00 -4.848976670055426652e+00 -5.975274105586681372e+00 -6.657324503149217421e+00 -6.601715730900912682e+00 -5.834412270566402547e+00 -4.676694547392486356e+00 -3.484697262933662110e+00 -2.469322262617733355e+00 -1.693060531124346957e+00 -1.136485562530509474e+00 -7.526246527314908175e-01
4.999452942844594361e+01 4.999152192448163845e+01 4.998684913814792452e+01 4.997957489279306742e+01 4.996822340100163018e+01 4.995046516637103196e+01 4.992265028372050750e+01 4.987922467493894629e+01 4.981237254383273694e+01 4.971301309773088661e+01 4.957519468688647635e+01 4.940423823755937605e+01 4.922153018267710678e+01 4.905551644771233555e+01 4.892487767944975019e+01 4.883224849247827848e+01 4.877053240156757852e+01 4.873064411680655894e+01 4.870515250667252616e+01 4.868889145634719284e+01 -1.488708364512797144e-01 -2.292810925011197487e-01 -3.522674825123924824e-01 -5.391840051336591610e-01 -8.204365262007540238e-01 -1.236964393841755383e+00 -1.838276112332782875e+00 -2.670957630613036038e+00 -3.747219757285797925e+00 -4.985188766225732593e+00 -6.143591186506446533e+00 -6.845502864610670812e+00 -6.789014932292974258e+00 -6.000502531934077233e+00 -4.810183413434944377e+00 -3.584351282979601372e+00 -2.540028414707583337e+00 -1.741579045573221629e+00 -1.169071205200563179e+00 -7.742113340899113849e-01
4.999157309518535186e+01 4.998694069545539520e+01 4.997974379927670441e+01 4.996854135927821972e+01 4.995106245176803128e+01 4.992372390182818265e+01 4.988091385928734667e+01 4.981409539305825263e+01 4.971125447473536241e+01 4.955841818930376519e+01 4.934638054687442832e+01 4.908321619590175544e+01 4.880174192536582467e+01 4.854578895940674244e+01 4.834427116929609269e+01 4.820136025877867780e+01 4.810615239851716751e+01 4.804463274109584603e+01 4.800532797230274440e+01 4.798026176812336985e+01 -2.293477448331208146e-01 -3.532378312458975822e-01 -5.427420444733241922e-01 -8.307915612134785244e-01 -1.264309479020571558e+00 -1.906553851497742036e+00 -2.834219446293436917e+00 -4.119972513266178638e+00 -5.784318984997066870e+00 -7.703638878095322440e+00 -9.508114579197689764e+00 -1.061452284944906665e+01 -1.054849326801188170e+01 -9.340858274121908167e+00 -7.499078932697561761e+00 -5.593948837979459299e+00 -3.966936807200701853e+00 -2.721196743108922345e+00 -1.827198518013789519e+00 -1.210280462628446241e+00
4.999094739231543372e+01 4.998597112033935019e+01 4.997824009924649147e+01 4.996620652086083680e+01 4.994743138776129143e+01 4.991806665553755096e+01 4.987208618133568905e+01 4.980032341064046619e+01 4.968987810663982430e+01 4.952574341106477362e+01 4.929802124566866439e+01 4.901535804122272566e+01 4.871297793494805717e+01 4.843796919591633099e+01 4.822142411718068189e+01 4.806785034286368585e+01 4.796554094879213181e+01 4.789943598871099084e+01 4.785720419321062735e+01 4.783027274707865928e+01 -2.463828954219472178e-01 -3.794777170565368229e-01 -5.830652788345349613e-01 -8.925304092928310062e-01 -1.358299769973341897e+00 -2.048372692672005169e+00 -3.045236829874241380e+00 -4.427160202938674516e+00 -6.216558800450768807e+00 -8.281207399743815145e+00 -1.022426011067168972e+01 -1.141860988966943147e+01 -1.135253875193162010e+01 -1.005689855070713890e+01 -8.076518740651835060e+00 -6.026068882507641611e+00 -4.274028223441070473e+00 -2.932143029415830160e+00 -1.968967442445687110e+00 -1.304236768662211832e+00
4.998919228568414042e+01 4.998325151023207269e+01 4.997402244410479710e+01 4.995965798919167611e+01 4.993724810095149280e+01 4.990220264901669367e+01 4.984733516997955860e+01 4.976171618067326108e+01 4.962996403211798224e+01 4.943417448247186741e+01 4.916250208304114722e+01 4.882517645600809431e+01 4.846415177275304131e+01 4.813565335214851615e+01 4.787690760476093743e+01 4.769338476911145364e+01 4.757113057948971147e+01 4.749215029918782704e+01 4.744170147098418511e+01 4.740953484651392102e+01 -2.941711512150004815e-01 -4.530896994476656947e-01 -6.961905407861949113e-01 -1.065747307937108923e+00 -1.622028620275147492e+00 -2.446365953796649784e+00 -3.637568877823730062e+00 -5.289771759054097799e+00 -7.431038175356824205e+00 -9.905440479664251896e+00 -1.224066335898047875e+01 -1.368610885548616096e+01 -1.362371151080121834e+01 -1.208260692388640400e+01 -9.712130916053240526e+00 -7.251136825354906001e+00 -5.145151050445327279e+00 -3.530760613959753158e+00 -2.371373730599051655e+00 -1.570970153445375939e+00
4.998737439099409130e+01 4.998043470651600018e+01 4.996965428962760569e+01 4.995287631890388980e+01 4.992670347747849746e+01 4.988577836742232563e+01 4.982171546545585272e+01 4.972176425229148578e+01 4.956797982700645377e+01 4.933946146949647016e+01 4.902233744521408454e+01 4.862844497769509644e+01 4.820667327201280017e+01 4.782271252625429980e+01 4.752017960021788667e+01 4.730557388157417620e+01 4.716262203668532038e+01 4.707028449375434320e+01 4.701131409452176513e+01 4.697372002216761189e+01 -3.436758238662038223e-01 -5.293486089219127111e-01 -8.133906952910600063e-01 -1.245220715715443571e+00 -1.895323742920116183e+00 -2.858891354851561317e+00 -4.251752261703936497e+00 -6.184713740369976342e+00 -8.692141980651776123e+00 -1.159424326713357267e+01 -1.434108680750033038e+01 -1.605357022089082619e+01 -1.600099895169046960e+01 -1.420791868720921869e+01 -1.143137004102155352e+01 -8.540563184880491931e+00 -6.062859598530755179e+00 -4.161757217478953663e+00 -2.795703659367867466e+00 -1.852302229573050019e+00
4.998637603150469033e+01 4.997888780463103586e+01 4.996725553393326180e+01 4.994915242128652721e+01 4.992091381889621005e+01 4.987676154998327860e+01 4.980765278939141893e+01 4.969983909202987604e+01 4.953397089058041303e+01 4.928750388379427960e+01 4.894544960457039906e+01 4.852051414946871688e+01 4.806537956622403840e+01 4.765093415179135405e+01 4.732432035352893251e+01 4.709261694227248540e+01 4.693828091224590793e+01 4.683859834414143819e+01 4.677494335445588547e+01 4.673436640864820646e+01 -3.708659712411241371e-01 -5.712346590444515870e-01 -8.777672744758950873e-01 -1.343810596600213847e+00 -2.045470120040210560e+00 -3.085571277416999880e+00 -4.589338562587665038e+00 -6.676839512056461423e+00 -9.386098839691566553e+00 -1.252451570974041850e+01 -1.549978196609599301e+01 -1.736197447317779208e+01 -1.731746769784369633e+01 -1.538704076879628957e+01 -1.238662377653349189e+01 -9.257767150453737770e+00 -6.573672584109728767e+00 -4.513144343479177145e+00 -3.032073217050122338e+00 -2.009045709040955252e+00
4.998532492801591331e+01 4.997725921176915165e+01 4.996473017822565765e+01 4.994523216346049566e+01 4.991481927369401461e+01 4.986727077805063857e+01 4.979285274813235418e+01 4.967676775366226849e+01 4.949818969464882201e+01 4.923284546144131468e+01 4.886456789752956809e+01 4.840696712328583118e+01 4.791670613628141950e+01 4.747014586791782875e+01 4.711815296377901774e+01 4.686842724885136846e+01 4.670209208802263845e+01 4.659466910559646635e+01 4.652607838788076577e+01 4.648235926236179694e+01 -3.994948537926786836e-01 -6.153380549454249282e-01 -9.455541666205811158e-01 -1.447628877936631087e+00 -2.203592475641980020e+00 -3.324324497651680588e+00 -4.944979309096330766e+00 -7.195453635101034529e+00 -1.011777584962838361e+01 -1.350609335752739604e+01 -1.672367703509101133e+01 -1.874585787170178364e+01 -1.871192686954458750e+01 -1.663772436522658538e+01 -1.340096388348018586e+01 -1.001993329109718367e+01 -7.116796049593646423e+00 -4.886885966672462445e+00 -3.283535303747737277e+00 -2.175820845402103743e+00
4.998404429205597665e+01 4.997527502402888899e+01 4.996165353067046766e+01 4.994045634888338725e+01 4.990739521131751388e+01 4.985571082253663633e+01 4.977482851700365529e+01 4.964867512189155008e+01 4.945462884240308910e+01 4.916631251083641985e+01 4.876611884694083443e+01 4.826874447199467255e+01 4.773568542776747137e+01 4.724997001075033154e+01 4.686701951013635181e+01 4.659530598968611770e+01 4.641433242214461785e+01 4.629746839142894999e+01 4.622285898124738424e+01 4.617530908860168637e+01 -4.343786425946651319e-01 -6.690786434282378625e-01 -1.028156707882159182e+00 -1.574145749492521063e+00 -2.396304978494054883e+00 -3.615350348110701439e+00 -5.378586836927606640e+00 -7.827997517875416200e+00 -1.101070010094381146e+01 -1.470502072516357828e+01 -1.822038600204274417e+01 -2.044081201478822862e+01 -2.042270653628041543e+01 -1.817452094625708980e+01 -1.464892104709139353e+01 -1.095848741469486676e+01 -7.786021797217181906e+00 -5.347584798890294699e+00 -3.593582619702696768e+00 -2.381484167063745438e+00
