4.934559381223481012e+01 4.912022519012408139e+01 4.886065840104703994e+01 4.858937106062080602e+01 4.833350534640771912e+01 4.811395026443436507e+01 4.793922232657281057e+01 4.780705124962817365e+01 4.770958264388790582e+01 4.763773527319695944e+01 4.758334888180507249e+01 4.753970444402721540e+01 4.750126675438162493e+01 4.746316178158534882e+01 4.742058786116272984e+01 4.736818992458204747e+01 4.729935379071420698e+01 4.720535835759110199e+01 4.707435420989146024e+01 4.689027081022052101e+01 4.663211768450675976e+01 4.627489988310890823e+01 4.579440234195246262e+01 4.517816288249552770e+01 4.444108161762365228e+01 -1.052682246442729053e+01 -1.209544642146421367e+01 -1.300497504230952472e+01 -1.299908599061499537e+01 -1.208809203767351548e+01 -1.054417340234327227e+01 -8.744457819232545503e+00 -7.007706386538547605e+00 -5.526119440484634993e+00 -4.380306790646248949e+00 -3.584099427377064995e+00 -3.124955578047394766e+00 -2.990677894373506618e+00 -3.184856047749903940e+00 -3.735641515267741131e+00 -4.701106690227677909e+00 -6.172277956457005388e+00 -8.272438352475790069e+00 -1.114802313586684157e+01 -1.494190420703768574e+01 -1.973492234637614828e+01 -2.544154477864356068e+01 -3.166535440933585122e+01 -3.758105737428867599e+01 -4.199903485517659618e+01
4.934559381223481012e+01 4.912022519012408139e+01 4.886065840104703994e+01 4.858937106062080602e+01 4.833350534640771912e+01 4.811395026443436507e+01 4.793922232657281057e+01 4.780705124962817365e+01 4.770958264388790582e+01 4.763773527319695944e+01 4.758334888180507249e+01 4.753970444402721540e+01 4.750126675438162493e+01 4.746316178158534882e+01 4.742058786116272984e+01 4.736818992458204747e+01 4.729935379071420698e+01 4.720535835759110199e+01 4.707435420989146024e+01 4.689027081022052101e+01 4.663211768450675976e+01 4.627489988310890823e+01 4.579440234195246262e+01 4.517816288249552770e+01 4.444108161762365228e+01 -1.052682246442729053e+01 -1.209544642146421367e+01 -1.300497504230952472e+01 -1.299908599061499537e+01 -1.208809203767351548e+01 -1.054417340234327227e+01 -8.744457819232545503e+00 -7.007706386538547605e+00 -5.526119440484634993e+00 -4.380306790646248949e+00 -3.584099427377064995e+00 -3.124955578047394766e+00 -2.990677894373506618e+00 -3.184856047749903940e+00 -3.735641515267741131e+00 -4.701106690227677909e+00 -6.172277956457005388e+00 -8.272438352475790069e+00 -1.114802313586684157e+01 -1.494190420703768574e+01 -1.973492234637614828e+01 -2.544154477864356068e+01 -3.166535440933585122e+01 -3.758105737428867599e+01 -4.199903485517659618e+01
4.934559381223481012e+01 4.912022519012408139e+01 4.886065840104703994e+01 4.858937106062080602e+01 4.833350534640771912e+01 4.811395026443436507e+01 4.793922232657281057e+01 4.780705124962817365e+01 4.770958264388790582e+01 4.763773527319695944e+01 4.758334888180507249e+01 4.753970444402721540e+01 4.750126675438162493e+01 4.746316178158534882e+01 4.742058786116272984e+01 4.736818992458204747e+01 4.729935379071420698e+01 4.720535835759110199e+01 4.707435420989146024e+01 4.689027081022052101e+01 4.663211768450675976e+01 4.627489988310890823e+01 4.579440234195246262e+01 4.517816288249552770e+01 4.444108161762365228e+01 -1.052682246442729053e+01 -1.209544642146421367e+01 -1.300497504230952472e+01 -1.299908599061499537e+01 -1.208809203767351548e+01 -1.054417340234327227e+01 -8.744457819232545503e+00 -7.007706386538547605e+00 -5.526119440484634993e+00 -4.380306790646248949e+00 -3.584099427377064995e+00 -3.124955578047394766e+00 -2.990677894373506618e+00 -3.184856047749903940e+00 -3.735641515267741131e+00 -4.701106690227677909e+00 -6.172277956457005388e+00 -8.272438352475790069e+00 -1.114802313586684157e+01 -1.494190420703768574e+01 -1.973492234637614828e+01 -2.544154477864356068e+01 -3.166535440933585122e+01 -3.758105737428867599e+01 -4.199903485517659618e+01
4.934559381223481012e+01 4.912022519012408139e+01 4.886065840104703994e+01 4.858937106062080602e+01 4.833350534640771912e+01 4.811395026443436507e+01 4.793922232657281057e+01 4.780705124962817365e+01 4.770958264388790582e+01 4.763773527319695944e+01 4.758334888180507249e+01 4.753970444402721540e+01 4.750126675438162493e+01 4.746316178158534882e+01 4.742058786116272984e+01 4.736818992458204747e+01 4.729935379071420698e+01 4.720535835759110199e+01 4.707435420989146024e+01 4.689027081022052101e+01 4.663211768450675976e+01 4.627489988310890823e+01 4.579440234195246262e+01 4.517816288249552770e+01 4.444108161762365228e+01 -1.052682246442729053e+01 -1.209544642146421367e+01 -1.300497504230952472e+01 -1.299908599061499537e+01 -1.208809203767351548e+01 -1.054417340234327227e+01 -8.744457819232545503e+00 -7.007706386538547605e+00 -5.526119440484634993e+00 -4.380306790646248949e+00 -3.584099427377064995e+00 -3.124955578047394766e+00 -2.990677894373506618e+00 -3.184856047749903940e+00 -3.735641515267741131e+00 -4.701106690227677909e+00 -6.172277956457005388e+00 -8.272438352475790069e+00 -1.114802313586684157e+01 -1.494190420703768574e+01 -1.973492234637614828e+01 -2.544154477864356068e+01 -3.166535440933585122e+01 -3.758105737428867599e+01 -4.199903485517659618e+01
4.934559381223481012e+01 4.912022519012408139e+01 4.886065840104703994e+01 4.858937106062080602e+01 4.833350534640771912e+01 4.811395026443436507e+01 4.793922232657281057e+01 4.780705124962817365e+01 4.770958264388790582e+01 4.763773527319695944e+01 4.758334888180507249e+01 4.753970444402721540e+01 4.750126675438162493e+01 4.746316178158534882e+01 4.742058786116272984e+01 4.736818992458204747e+01 4.729935379071420698e+01 4.720535835759110199e+01 4.707435420989146024e+01 4.689027081022052101e+01 4.663211768450675976e+01 4.627489988310890823e+01 4.579440234195246262e+01 4.517816288249552770e+01 4.444108161762365228e+01 -1.052682246442729053e+01 -1.209544642146421367e+01 -1.300497504230952472e+01 -1.299908599061499537e+01 -1.208809203767351548e+01 -1.054417340234327227e+01 -8.744457819232545503e+00 -7.007706386538547605e+00 -5.526119440484634993e+00 -4.380306790646248949e+00 -3.584099427377064995e+00 -3.124955578047394766e+00 -2.990677894373506618e+00 -3.184856047749903940e+00 -3.735641515267741131e+00 -4.701106690227677909e+00 -6.172277956457005388e+00 -8.272438352475790069e+00 -1.114802313586684157e+01 -1.494190420703768574e+01 -1.973492234637614828e+01 -2.544154477864356068e+01 -3.166535440933585122e+01 -3.758105737428867599e+01 -4.199903485517659618e+01
4.934559381223481012e+01 4.912022519012408139e+01 4.886065840104703994e+01 4.858937106062080602e+01 4.833350534640771912e+01 4.811395026443436507e+01 4.793922232657281057e+01 4.780705124962817365e+01 4.770958264388790582e+01 4.763773527319695944e+01 4.758334888180507249e+01 4.753970444402721540e+01 4.750126675438162493e+01 4.746316178158534882e+01 4.742058786116272984e+01 4.736818992458204747e+01 4.729935379071420698e+01 4.720535835759110199e+01 4.707435420989146024e+01 4.689027081022052101e+01 4.663211768450675976e+01 4.627489988310890823e+01 4.579440234195246262e+01 4.517816288249552770e+01 4.444108161762365228e+01 -1.052682246442729053e+01 -1.209544642146421367e+01 -1.300497504230952472e+01 -1.299908599061499537e+01 -1.208809203767351548e+01 -1.054417340234327227e+01 -8.744457819232545503e+00 -7.007706386538547605e+00 -5.526119440484634993e+00 -4.380306790646248949e+00 -3.584099427377064995e+00 -3.124955578047394766e+00 -2.990677894373506618e+00 -3.184856047749903940e+00 -3.735641515267741131e+00 -4.701106690227677909e+00 -6.172277956457005388e+00 -8.272438352475790069e+00 -1.114802313586684157e+01 -1.494190420703768574e+01 -1.973492234637614828e+01 -2.544154477864356068e+01 -3.166535440933585122e+01 -3.758105737428867599e+01 -4.199903485517659618e+01
4.934559381223481012e+01 4.912022519012408139e+01 4.886065840104703994e+01 4.858937106062080602e+01 4.833350534640771912e+01 4.811395026443436507e+01 4.793922232657281057e+01 4.780705124962817365e+01 4.770958264388790582e+01 4.763773527319695944e+01 4.758334888180507249e+01 4.753970444402721540e+01 4.750126675438162493e+01 4.746316178158534882e+01 4.742058786116272984e+01 4.736818992458204747e+01 4.729935379071420698e+01 4.720535835759110199e+01 4.707435420989146024e+01 4.689027081022052101e+01 4.663211768450675976e+01 4.627489988310890823e+01 4.579440234195246262e+01 4.517816288249552770e+01 4.444108161762365228e+01 -1.052682246442729053e+01 -1.209544642146421367e+01 -1.300497504230952472e+01 -1.299908599061499537e+01 -1.208809203767351548e+01 -1.054417340234327227e+01 -8.744457819232545503e+00 -7.007706386538547605e+00 -5.526119440484634993e+00 -4.380306790646248949e+00 -3.584099427377064995e+00 -3.124955578047394766e+00 -2.990677894373506618e+00 -3.184856047749903940e+00 -3.735641515267741131e+00 -4.701106690227677909e+00 -6.172277956457005388e+00 -8.272438352475790069e+00 -1.114802313586684157e+01 -1.494190420703768574e+01 -1.973492234637614828e+01 -2.544154477864356068e+01 -3.166535440933585122e+01 -3.758105737428867599e+01 -4.199903485517659618e+01
4.934559381223481012e+01 4.912022519012408139e+01 4.886065840104703994e+01 4.858937106062080602e+01 4.833350534640771912e+01 4.811395026443436507e+01 4.793922232657281057e+01 4.780705124962817365e+01 4.770958264388790582e+01 4.763773527319695944e+01 4.758334888180507249e+01 4.753970444402721540e+01 4.750126675438162493e+01 4.746316178158534882e+01 4.742058786116272984e+01 4.736818992458204747e+01 4.729935379071420698e+01 4.720535835759110199e+01 4.707435420989146024e+01 4.689027081022052101e+01 4.663211768450675976e+01 4.627489988310890823e+01 4.579440234195246262e+01 4.517816288249552770e+01 4.444108161762365228e+01 -1.052682246442729053e+01 -1.209544642146421367e+01 -1.300497504230952472e+01 -1.299908599061499537e+01 -1.208809203767351548e+01 -1.054417340234327227e+01 -8.744457819232545503e+00 -7.007706386538547605e+00 -5.526119440484634993e+00 -4.380306790646248949e+00 -3.584099427377064995e+00 -3.124955578047394766e+00 -2.990677894373506618e+00 -3.184856047749903940e+00 -3.735641515267741131e+00 -4.701106690227677909e+00 -6.172277956457005388e+00 -8.272438352475790069e+00 -1.114802313586684157e+01 -1.494190420703768574e+01 -1.973492234637614828e+01 -2.544154477864356068e+01 -3.166535440933585122e+01 -3.758105737428867599e+01 -4.199903485517659618e+01
4.934559381223481012e+01 4.912022519012408139e+01 4.886065840104703994e+01 4.858937106062080602e+01 4.833350534640771912e+01 4.811395026443436507e+01 4.793922232657281057e+01 4.780705124962817365e+01 4.770958264388790582e+01 4.763773527319695944e+01 4.758334888180507249e+01 4.753970444402721540e+01 4.750126675438162493e+01 4.746316178158534882e+01 4.742058786116272984e+01 4.736818992458204747e+01 4.729935379071420698e+01 4.720535835759110199e+01 4.707435420989146024e+01 4.689027081022052101e+01 4.663211768450675976e+01 4.627489988310890823e+01 4.579440234195246262e+01 4.517816288249552770e+01 4.444108161762365228e+01 -1.052682246442729053e+01 -1.209544642146421367e+01 -1.300497504230952472e+01 -1.299908599061499537e+01 -1.208809203767351548e+01 -1.054417340234327227e+01 -8.744457819232545503e+00 -7.007706386538547605e+00 -5.526119440484634993e+00 -4.380306790646248949e+00 -3.584099427377064995e+00 -3.124955578047394766e+00 -2.990677894373506618e+00 -3.184856047749903940e+00 -3.735641515267741131e+00 -4.701106690227677909e+00 -6.172277956457005388e+00 -8.272438352475790069e+00 -1.114802313586684157e+01 -1.494190420703768574e+01 -1.973492234637614828e+01 -2.544154477864356068e+01 -3.166535440933585122e+01 -3.758105737428867599e+01 -4.199903485517659618e+01
4.934559381223481012e+01 4.912022519012408139e+01 4.886065840104703994e+01 4.858937106062080602e+01 4.833350534640771912e+01 4.811395026443436507e+01 4.793922232657281057e+01 4.780705124962817365e+01 4.770958264388790582e+01 4.763773527319695944e+01 4.758334888180507249e+01 4.753970444402721540e+01 4.750126675438162493e+01 4.746316178158534882e+01 4.742058786116272984e+01 4.736818992458204747e+01 4.729935379071420698e+01 4.720535835759110199e+01 4.707435420989146024e+01 4.689027081022052101e+01 4.663211768450675976e+01 4.627489988310890823e+01 4.579440234195246262e+01 4.517816288249552770e+01 4.444108161762365228e+01 -1.052682246442729053e+01 -1.209544642146421367e+01 -1.300497504230952472e+01 -1.299908599061499537e+01 -1.208809203767351548e+01 -1.054417340234327227e+01 -8.744457819232545503e+00 -7.007706386538547605e+00 -5.526119440484634993e+00 -4.380306790646248949e+00 -3.584099427377064995e+00 -3.124955578047394766e+00 -2.990677894373506618e+00 -3.184856047749903940e+00 -3.735641515267741131e+00 -4.701106690227677909e+00 -6.172277956457005388e+00 -8.272438352475790069e+00 -1.114802313586684157e+01 -1.494190420703768574e+01 -1.973492234637614828e+01 -2.544154477864356068e+01 -3.166535440933585122e+01 -3.758105737428867599e+01 -4.199903485517659618e+01
