2.395323799178222107e-02 7.582253130782726225e-02 2.158477252065998109e-01 3.663954702702197364e-01 2.352267418041529001e-01 1.053300323362316476e+03
1.485654541666047671e-04 1.909533885012409970e-04 7.141772172675599304e-04 9.980611938952154150e-01 7.410249469599772959e-04 9.963328102781165398e+02
9.203866205026260683e-02 7.985141214104825302e-02 3.449326158353785421e-02 2.888126689792204840e-02 2.037259314924993459e-01 2.821196146065191783e+02
1.261014397544745202e-01 8.546596247105846256e-02 1.346993583099155047e-02 1.688517897517264558e-03 4.376238205857993155e-03 2.565720223710017081e+02
