1.274394514206621601e-02 4.765940330373210493e-02 1.877944074056025481e-01 4.836525185205354238e-01 2.170931358302981007e-01 1.030583163147238110e+03
3.338848843043197697e-04 2.215249803649649296e-03 2.868678291424192964e-02 9.072595009023716184e-01 5.775851285857464684e-02 1.547812998405309202e+02
8.087078773142246380e-02 6.882570802133906873e-02 2.498012681881831704e-02 1.616164374057192307e-02 4.099769287200609284e-03 2.000989599974042505e+02
4.371823460565845559e-02 3.387492147543903070e-02 9.062476383953998668e-03 2.007884080684719727e-02 3.354295657457892488e-02 7.522789503778668063e+01
