7.299702002255587274e+01 7.299538159322466413e+01 7.299283574343984071e+01 7.298887208260254056e+01 7.298268572869747572e+01 7.297300561230251503e+01 7.295783924219998084e+01 7.293415357758709661e+01 7.289768083316334923e+01 7.284346851911602982e+01 7.276829053963504634e+01 7.267509501037822872e+01 7.257558244043663365e+01 7.248524162813301075e+01 7.241419233078755724e+01 7.236382453970171014e+01 7.233026198496406778e+01 7.230856381425292057e+01 7.229469268470177212e+01 7.228584183025056120e+01 -5.553665035367093966e-02 -8.553067816714331195e-02 -1.314016369004065987e-01 -2.011062597349182746e-01 -3.059649748475030684e-01 -4.611976726394946269e-01 -6.851551147140594322e-01 -9.949654547157930073e-01 -1.394711893602450958e+00 -1.853157058008550795e+00 -2.279790343595477609e+00 -2.534741818485315878e+00 -2.507963231219132449e+00 -2.211955235773884976e+00 -1.770186184726606937e+00 -1.317491047501104129e+00 -9.328854737503047279e-01 -6.393050250467077200e-01 -4.290047205206650172e-01 -2.840461008927975817e-01
7.599689755772941169e+01 7.599519179568596883e+01 7.599254132193738087e+01 7.598841477092868502e+01 7.598197418330155983e+01 7.597189625390399215e+01 7.595610660831786731e+01 7.593144756022766728e+01 7.589347593589610597e+01 7.583703571853176584e+01 7.575876823304471941e+01 7.566174275053076315e+01 7.555814062292034805e+01 7.546408717449472192e+01 7.539011804301171082e+01 7.533768034270309499e+01 7.530273850489410847e+01 7.528014862853729028e+01 7.526570745256623240e+01 7.525649286437045760e+01 -5.553665035367094660e-02 -8.553067816714331195e-02 -1.314016369004065987e-01 -2.011062597349182468e-01 -3.059649748475030684e-01 -4.611976726394946269e-01 -6.851551147140594322e-01 -9.949654547157927853e-01 -1.394711893602450958e+00 -1.853157058008550795e+00 -2.279790343595477609e+00 -2.534741818485315878e+00 -2.507963231219132449e+00 -2.211955235773884532e+00 -1.770186184726606937e+00 -1.317491047501104351e+00 -9.328854737503047279e-01 -6.393050250467077200e-01 -4.290047205206651282e-01 -2.840461008927975262e-01
7.599689755772941169e+01 7.599519179568596883e+01 7.599254132193738087e+01 7.598841477092868502e+01 7.598197418330155983e+01 7.597189625390399215e+01 7.595610660831786731e+01 7.593144756022766728e+01 7.589347593589610597e+01 7.583703571853176584e+01 7.575876823304471941e+01 7.566174275053076315e+01 7.555814062292034805e+01 7.546408717449472192e+01 7.539011804301171082e+01 7.533768034270309499e+01 7.530273850489410847e+01 7.528014862853729028e+01 7.526570745256623240e+01 7.525649286437045760e+01 -5.553665035367094660e-02 -8.553067816714331195e-02 -1.314016369004065987e-01 -2.011062597349182468e-01 -3.059649748475030684e-01 -4.611976726394946269e-01 -6.851551147140594322e-01 -9.949654547157927853e-01 -1.394711893602450958e+00 -1.853157058008550795e+00 -2.279790343595477609e+00 -2.534741818485315878e+00 -2.507963231219132449e+00 -2.211955235773884532e+00 -1.770186184726606937e+00 -1.317491047501104351e+00 -9.328854737503047279e-01 -6.393050250467077200e-01 -4.290047205206651282e-01 -2.840461008927975262e-01
6.999714248738237643e+01 6.999557139076341628e+01 6.999313016494235740e+01 6.998932939427643873e+01 6.998339727409356215e+01 6.997411497070108055e+01 6.995957187608227912e+01 6.993685959494662541e+01 6.990188573043064935e+01 6.984990131970033644e+01 6.977781284622543012e+01 6.968844727022573693e+01 6.959302425795297609e+01 6.950639608177148432e+01 6.943826661856338944e+01 6.938996873670024002e+01 6.935778546503406972e+01 6.933697899996859348e+01 6.932367791683735447e+01 6.931519079613072165e+01 -5.553665035367093966e-02 -8.553067816714331195e-02 -1.314016369004065987e-01 -2.011062597349182468e-01 -3.059649748475030684e-01 -4.611976726394945714e-01 -6.851551147140594322e-01 -9.949654547157927853e-01 -1.394711893602450736e+00 -1.853157058008551239e+00 -2.279790343595478053e+00 -2.534741818485315434e+00 -2.507963231219132449e+00 -2.211955235773884976e+00 -1.770186184726606937e+00 -1.317491047501104351e+00 -9.328854737503047279e-01 -6.393050250467078310e-01 -4.290047205206650727e-01 -2.840461008927975262e-01
7.899677509290293642e+01 7.899500199814725931e+01 7.899224690043490682e+01 7.898795745925481526e+01 7.898126263790557289e+01 7.897078689550546926e+01 7.895437397443568273e+01 7.892874154286823796e+01 7.888927103862884849e+01 7.883060291794750185e+01 7.874924592645437826e+01 7.864839049068329757e+01 7.854069880540404824e+01 7.844293272085634783e+01 7.836604375523579336e+01 7.831153614570453669e+01 7.827521502482406390e+01 7.825173344282165999e+01 7.823672222043069269e+01 7.822714389849035399e+01 -5.553665035367093966e-02 -8.553067816714331195e-02 -1.314016369004065710e-01 -2.011062597349182746e-01 -3.059649748475030129e-01 -4.611976726394945714e-01 -6.851551147140593212e-01 -9.949654547157927853e-01 -1.394711893602450958e+00 -1.853157058008551017e+00 -2.279790343595477609e+00 -2.534741818485315878e+00 -2.507963231219132005e+00 -2.211955235773884976e+00 -1.770186184726607159e+00 -1.317491047501104129e+00 -9.328854737503047279e-01 -6.393050250467077200e-01 -4.290047205206650172e-01 -2.840461008927975262e-01
7.799681591451175677e+01 7.799506526399348161e+01 7.799234504093573150e+01 7.798810989647942904e+01 7.798149981970422573e+01 7.797115668163830549e+01 7.795495151906307285e+01 7.792964354865470966e+01 7.789067267105126291e+01 7.783274718480892318e+01 7.775242002865115865e+01 7.765284124396578136e+01 7.754651274457613397e+01 7.744998420540247253e+01 7.737406851782773742e+01 7.732025087803745578e+01 7.728438951818078806e+01 7.726120517139354149e+01 7.724638396447586786e+01 7.723692688711705046e+01 -5.553665035367094660e-02 -8.553067816714331195e-02 -1.314016369004065987e-01 -2.011062597349182191e-01 -3.059649748475030129e-01 -4.611976726394945714e-01 -6.851551147140594322e-01 -9.949654547157927853e-01 -1.394711893602450958e+00 -1.853157058008550795e+00 -2.279790343595478053e+00 -2.534741818485315878e+00 -2.507963231219132449e+00 -2.211955235773884976e+00 -1.770186184726607381e+00 -1.317491047501104129e+00 -9.328854737503047279e-01 -6.393050250467078310e-01 -4.290047205206650727e-01 -2.840461008927975262e-01
7.399697920094709502e+01 7.399531832737847026e+01 7.399273760293905866e+01 7.398871964537795520e+01 7.398244854689892236e+01 7.397263582616970723e+01 7.395726169757269020e+01 7.393325157180065332e+01 7.389627920074097744e+01 7.384132425225465113e+01 7.376511643743830859e+01 7.367064425709571651e+01 7.356976850126457634e+01 7.347819014358699974e+01 7.340616756819558475e+01 7.335510980736883369e+01 7.332108749160745731e+01 7.329909208568108170e+01 7.328503094065656853e+01 7.327605884162390737e+01 -5.553665035367093272e-02 -8.553067816714329807e-02 -1.314016369004065987e-01 -2.011062597349182746e-01 -3.059649748475030684e-01 -4.611976726394945714e-01 -6.851551147140593212e-01 -9.949654547157927853e-01 -1.394711893602450958e+00 -1.853157058008551017e+00 -2.279790343595477609e+00 -2.534741818485316323e+00 -2.507963231219132005e+00 -2.211955235773884976e+00 -1.770186184726607159e+00 -1.317491047501104351e+00 -9.328854737503047279e-01 -6.393050250467077200e-01 -4.290047205206651282e-01 -2.840461008927975262e-01
7.699685673612060555e+01 7.699512852983974653e+01 7.699244318143651356e+01 7.698826233370408545e+01 7.698173700150285015e+01 7.697152646777111329e+01 7.695552906369049140e+01 7.693054555444120979e+01 7.689207430347370575e+01 7.683489145167037293e+01 7.675559413084796745e+01 7.665729199724823673e+01 7.655232668374826233e+01 7.645703568994862565e+01 7.638209328041972412e+01 7.632896561037026117e+01 7.629356401153741274e+01 7.627067689996543720e+01 7.625604570852107145e+01 7.624670987574377534e+01 -5.553665035367093966e-02 -8.553067816714331195e-02 -1.314016369004065987e-01 -2.011062597349182191e-01 -3.059649748475030684e-01 -4.611976726394946269e-01 -6.851551147140594322e-01 -9.949654547157930073e-01 -1.394711893602450736e+00 -1.853157058008550795e+00 -2.279790343595478053e+00 -2.534741818485315434e+00 -2.507963231219132449e+00 -2.211955235773884532e+00 -1.770186184726607159e+00 -1.317491047501104129e+00 -9.328854737503047279e-01 -6.393050250467077200e-01 -4.290047205206650727e-01 -2.840461008927974706e-01
6.999714248738237643e+01 6.999557139076341628e+01 6.999313016494235740e+01 6.998932939427643873e+01 6.998339727409356215e+01 6.997411497070108055e+01 6.995957187608227912e+01 6.993685959494662541e+01 6.990188573043064935e+01 6.984990131970033644e+01 6.977781284622543012e+01 6.968844727022573693e+01 6.959302425795297609e+01 6.950639608177148432e+01 6.943826661856338944e+01 6.938996873670024002e+01 6.935778546503406972e+01 6.933697899996859348e+01 6.932367791683735447e+01 6.931519079613072165e+01 -5.553665035367093966e-02 -8.553067816714331195e-02 -1.314016369004065987e-01 -2.011062597349182468e-01 -3.059649748475030684e-01 -4.611976726394945714e-01 -6.851551147140594322e-01 -9.949654547157927853e-01 -1.394711893602450736e+00 -1.853157058008551239e+00 -2.279790343595478053e+00 -2.534741818485315434e+00 -2.507963231219132449e+00 -2.211955235773884976e+00 -1.770186184726606937e+00 -1.317491047501104351e+00 -9.328854737503047279e-01 -6.393050250467078310e-01 -4.290047205206650727e-01 -2.840461008927975262e-01
6.999714248738237643e+01 6.999557139076341628e+01 6.999313016494235740e+01 6.998932939427643873e+01 6.998339727409356215e+01 6.997411497070108055e+01 6.995957187608227912e+01 6.993685959494662541e+01 6.990188573043064935e+01 6.984990131970033644e+01 6.977781284622543012e+01 6.968844727022573693e+01 6.959302425795297609e+01 6.950639608177148432e+01 6.943826661856338944e+01 6.938996873670024002e+01 6.935778546503406972e+01 6.933697899996859348e+01 6.932367791683735447e+01 6.931519079613072165e+01 -5.553665035367093966e-02 -8.553067816714331195e-02 -1.314016369004065987e-01 -2.011062597349182468e-01 -3.059649748475030684e-01 -4.611976726394945714e-01 -6.851551147140594322e-01 -9.949654547157927853e-01 -1.394711893602450736e+00 -1.853157058008551239e+00 -2.279790343595478053e+00 -2.534741818485315434e+00 -2.507963231219132449e+00 -2.211955235773884976e+00 -1.770186184726606937e+00 -1.317491047501104351e+00 -9.328854737503047279e-01 -6.393050250467078310e-01 -4.290047205206650727e-01 -2.840461008927975262e-01
